"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Direction"
"LURAP1L",2.2440132301594e-14,-1.51538463388614,0.556,0.731,8.21331282370643e-10,"Up_in_2D"
"SCTR",2.24677082219352e-14,-6.90385567523047,0.006,0.105,8.22340588631052e-10,"Up_in_2D"
"SNHG4",2.28698632618837e-14,-1.34617860881622,0.167,0.404,8.37059865248206e-10,"Up_in_2D"
"JAZF1",2.35605767519607e-14,-1.54727585815016,0.777,0.887,8.62340669698512e-10,"Up_in_2D"
"MAP2K1",2.38514585260541e-14,-0.903685804293255,0.723,0.865,8.72987233512106e-10,"Up_in_2D"
"RALGAPB",2.44744926088422e-14,-0.708239019309273,0.673,0.862,8.95790903976232e-10,"Up_in_2D"
"AC008147.2",2.51763809798723e-14,-1.73959778165304,0.097,0.295,9.21480720244306e-10,"Up_in_2D"
"EIF4ENIF1",2.52592253431924e-14,-1.08661759595328,0.473,0.731,9.24512906786186e-10,"Up_in_2D"
"TSTD3",2.55042603131557e-14,-1.09264845288481,0.65,0.804,9.33481431721812e-10,"Up_in_2D"
"ARHGAP20",2.63139462276109e-14,-1.50801926643142,0.361,0.593,9.63116745876786e-10,"Up_in_2D"
"NDUFB9",2.67699471899721e-14,0.464094069526609,0.912,0.873,9.79806837100168e-10,"Up_in_3D"
"PRMT2",2.82604067254498e-14,-0.362046031406406,0.854,0.905,1.03435914655819e-09,"Up_in_2D"
"RHEX",2.97245108231574e-14,-6.65345240069576,0.007,0.109,1.08794682063839e-09,"Up_in_2D"
"LPP",3.04023250994328e-14,-0.894096234084403,0.956,0.985,1.11275550096434e-09,"Up_in_2D"
"RAB3GAP1",3.09163275505604e-14,-0.633453227864655,0.842,0.931,1.13156850467806e-09,"Up_in_2D"
"NDUFV2",3.09442554905543e-14,0.43816654043272,0.935,0.92,1.13259069520978e-09,"Up_in_3D"
"UBE2W",3.12394868680168e-14,-0.869042657016609,0.768,0.898,1.14339645885628e-09,"Up_in_2D"
"ZNF420",3.29659808248247e-14,-2.03563815538799,0.192,0.433,1.20658786416941e-09,"Up_in_2D"
"JOSD2",3.3523808726843e-14,0.614166985373998,0.883,0.764,1.22700492321118e-09,"Up_in_3D"
"SUFU",3.42237590130022e-14,-1.58276597450348,0.369,0.611,1.25262380363489e-09,"Up_in_2D"
"UBE3C",3.45673992171826e-14,-0.84566086080741,0.819,0.913,1.2652013787481e-09,"Up_in_2D"
"BMP2K",3.48168823536604e-14,-1.06169139468423,0.664,0.836,1.27433271102632e-09,"Up_in_2D"
"JAG1",3.50894192329282e-14,-1.52164202327895,0.448,0.691,1.28430783334441e-09,"Up_in_2D"
"FAM89B",3.57146899159426e-14,0.551989470522081,0.848,0.775,1.30719336561341e-09,"Up_in_3D"
"PPP1R13L",3.64219238494766e-14,-1.11941966484346,0.42,0.655,1.33307883481469e-09,"Up_in_2D"
"ACVR2A",3.76929719143983e-14,-1.34011797629622,0.553,0.767,1.37960046503889e-09,"Up_in_2D"
"AC023509.6",3.81472752096113e-14,-2.01173812094787,0.339,0.596,1.39622841994698e-09,"Up_in_2D"
"PDS5A",3.94636151662406e-14,-0.68819010059694,0.848,0.942,1.44440777869957e-09,"Up_in_2D"
"NF2",4.04815052729377e-14,-1.10375086295613,0.621,0.818,1.48166357449479e-09,"Up_in_2D"
"ZNF573",4.05643457016246e-14,-1.40302383492213,0.161,0.389,1.48469561702516e-09,"Up_in_2D"
"SPARCL1",4.08121163995176e-14,-0.882732291974617,0.189,0.425,1.49376427233874e-09,"Up_in_2D"
"NPRL3",4.11801405753166e-14,-0.761557548071668,0.618,0.847,1.50723432519716e-09,"Up_in_2D"
"ADAMTSL1",4.14775926962885e-14,1.02749941856388,0.571,0.338,1.51812137027686e-09,"Up_in_3D"
"DOCK1",4.16238922857352e-14,-0.798367863107781,0.886,0.949,1.52347608155019e-09,"Up_in_2D"
"PICALM",4.2187192020398e-14,-0.841923342596886,0.895,0.964,1.54409341513859e-09,"Up_in_2D"
"GFPT2",4.2721333055761e-14,0.917353809753235,0.824,0.767,1.56364351117391e-09,"Up_in_3D"
"MICU1",4.31139157031331e-14,-0.664351338835274,0.845,0.931,1.57801242865037e-09,"Up_in_2D"
"MARK2",4.31717343725529e-14,-1.24678959801772,0.566,0.775,1.58012864976981e-09,"Up_in_2D"
"ZFP36",4.3343812657911e-14,1.27558716177872,0.785,0.698,1.5864268870922e-09,"Up_in_3D"
"TMEM260",4.48659050176602e-14,-0.914369817665418,0.563,0.8,1.64213698955138e-09,"Up_in_2D"
"ATP5ME",4.56557453774028e-14,0.42612816482555,0.932,0.858,1.67104593655832e-09,"Up_in_3D"
"FAM110B",4.65749521066892e-14,-1.1307542878583,0.532,0.742,1.70468982205693e-09,"Up_in_2D"
"LGALS1",4.7318397856741e-14,0.438015529881444,0.976,0.924,1.73190067995458e-09,"Up_in_3D"
"ZMYM2",4.79002344068065e-14,-0.99989800989021,0.802,0.92,1.75319647952352e-09,"Up_in_2D"
"HECTD4",4.87921201445036e-14,-0.839019938696833,0.721,0.876,1.78584038940897e-09,"Up_in_2D"
"ATP5F1B",4.89994432799879e-14,0.469681138884849,0.929,0.851,1.79342862349084e-09,"Up_in_3D"
"RAPH1",4.93658846105491e-14,-0.866713985690172,0.81,0.913,1.80684074263071e-09,"Up_in_2D"
"VAPB",5.25978730098996e-14,-0.646380353750807,0.696,0.858,1.92513475003533e-09,"Up_in_2D"
"TRAM1",5.43709067261009e-14,-0.540803926276288,0.92,0.931,1.99002955708202e-09,"Up_in_2D"
"CAP2",5.66390089404731e-14,-0.990795975537676,0.363,0.618,2.07304436623026e-09,"Up_in_2D"
"TLN1",5.68074842149558e-14,-0.499472592018577,0.94,0.945,2.0792107297516e-09,"Up_in_2D"
"KIFC3",5.70177807653514e-14,-0.761815850621272,0.661,0.851,2.08690779379263e-09,"Up_in_2D"
"USP48",5.74868766397226e-14,-0.486858549706506,0.848,0.916,2.10407717189049e-09,"Up_in_2D"
"GRAMD2B",5.76438323187926e-14,-0.877244533488072,0.525,0.767,2.10982190670013e-09,"Up_in_2D"
"C12orf57",5.80478561302718e-14,0.497497285018802,0.919,0.807,2.12460958222408e-09,"Up_in_3D"
"EPB41L4A",5.87858083456721e-14,-3.168521048336,0.143,0.342,2.15161937125994e-09,"Up_in_2D"
"NIPA1",6.0405224261948e-14,-1.60590000203284,0.245,0.48,2.21089161321156e-09,"Up_in_2D"
"EDDM13",6.04285535245659e-14,-2.67700390754373,0.118,0.327,2.21174548755264e-09,"Up_in_2D"
"HINT1",6.06339013590788e-14,0.475671351776662,0.948,0.891,2.21926142364364e-09,"Up_in_3D"
"PARG",6.10504442855272e-14,-0.991028152241826,0.652,0.855,2.23450731129458e-09,"Up_in_2D"
"AC008969.1",6.11857253099384e-14,-2.02092527528269,0.159,0.382,2.23945873206906e-09,"Up_in_2D"
"C6orf132",6.18850300190382e-14,-2.08355369136017,0.226,0.465,2.26505398372682e-09,"Up_in_2D"
"PTPN14",6.22399384591793e-14,-0.9029028599501,0.838,0.942,2.27804398754442e-09,"Up_in_2D"
"FBXO28",6.28673925550677e-14,-0.802682711479302,0.603,0.804,2.30100943490803e-09,"Up_in_2D"
"KMT2C",6.36335367653335e-14,-0.867896875031976,0.882,0.938,2.32905107914797e-09,"Up_in_2D"
"ZNF500",6.37151939645038e-14,-0.978211957186188,0.215,0.462,2.3320398142948e-09,"Up_in_2D"
"ZXDC",6.42076282466081e-14,-0.639085189329867,0.555,0.796,2.3500634014541e-09,"Up_in_2D"
"LRRC37A3",6.53118268556224e-14,-1.39513863063781,0.26,0.527,2.39047817474263e-09,"Up_in_2D"
"MFAP5",6.60087955297642e-14,-2.30828072138563,0.395,0.578,2.4159879251849e-09,"Up_in_2D"
"ACTA2",6.70024337372636e-14,-1.87904484982759,0.827,0.884,2.45235607721759e-09,"Up_in_2D"
"ANKRD1",7.25924429725762e-14,-2.17181437179547,0.379,0.615,2.65695600523926e-09,"Up_in_2D"
"NEURL1B",7.30962727915048e-14,-2.98093307039667,0.053,0.207,2.67539668044187e-09,"Up_in_2D"
"RNF7",7.36818738342184e-14,0.412201300164841,0.914,0.851,2.69683026420623e-09,"Up_in_3D"
"AC037198.1",7.75323447752082e-14,-1.74027285126211,0.147,0.36,2.8377613511174e-09,"Up_in_2D"
"PREPL",7.7827376577381e-14,-0.823060272211771,0.637,0.8,2.84855981010872e-09,"Up_in_2D"
"CRNDE",7.92820248639077e-14,0.938449313604802,0.782,0.676,2.90180139204388e-09,"Up_in_3D"
"NCOA7-AS1",7.97307582232347e-14,-2.6949806099926,0.068,0.24,2.91822548172861e-09,"Up_in_2D"
"ATP6V0A1",8.02506366213171e-14,-0.906190371916373,0.497,0.756,2.93725355097683e-09,"Up_in_2D"
"WASF1",8.04925896549115e-14,-0.632016477512665,0.625,0.8,2.94610927395941e-09,"Up_in_2D"
"AP000753.2",8.06049759681731e-14,-3.04324575764447,0.055,0.215,2.9502227254111e-09,"Up_in_2D"
"LINC01895",8.18447869328561e-14,-2.914779924073,0.01,0.116,2.99560104652947e-09,"Up_in_2D"
"HEG1",8.1967802688593e-14,-0.90384050165809,0.876,0.927,3.00010354620519e-09,"Up_in_2D"
"AC110795.1",8.32434336014848e-14,-2.03481863565987,0.071,0.244,3.04679291324795e-09,"Up_in_2D"
"AL355001.1",8.3392721965708e-14,-2.71898987446292,0.055,0.215,3.05225701666688e-09,"Up_in_2D"
"PRDX6",8.50838372450146e-14,0.444677646561697,0.951,0.88,3.11415352700478e-09,"Up_in_3D"
"AL589843.1",8.5407900336319e-14,-2.08650586235861,0.099,0.287,3.12601456020961e-09,"Up_in_2D"
"ZNF526",8.86070088087578e-14,-1.19440062224349,0.173,0.404,3.24310512940934e-09,"Up_in_2D"
"CD320",9.01513601070901e-14,0.866919077184532,0.791,0.727,3.2996299312796e-09,"Up_in_3D"
"RARRES2",9.41953272628295e-14,-1.05612296043152,0.454,0.673,3.44764317314682e-09,"Up_in_2D"
"LNPEP",9.63880061402827e-14,-0.863328127881605,0.612,0.822,3.52789741274049e-09,"Up_in_2D"
"AC243964.3",9.94847942469752e-14,-2.34412047185275,0.298,0.535,3.64124295423354e-09,"Up_in_2D"
"ARNT",1.00896414184907e-13,-0.836159890036441,0.681,0.815,3.69290965558177e-09,"Up_in_2D"
"NUDT3",1.02854384860386e-13,-0.966941581653012,0.531,0.771,3.764573340275e-09,"Up_in_2D"
"ZBED4",1.04724360372195e-13,-0.396277433119191,0.462,0.709,3.83301631398271e-09,"Up_in_2D"
"NDUFS5",1.06873227538091e-13,0.4674102446243,0.947,0.873,3.91166700112168e-09,"Up_in_3D"
"SHOC1",1.0708139305935e-13,-2.67888076610063,0.224,0.455,3.91928606736528e-09,"Up_in_2D"
"AC008056.1",1.08025459110108e-13,-2.93532254163508,0.091,0.284,3.95383982888907e-09,"Up_in_2D"
"PRORP",1.08984633874132e-13,-1.00595805642718,0.659,0.844,3.98894658442712e-09,"Up_in_2D"
"RAI1",1.09158421985869e-13,-0.703738232214574,0.524,0.742,3.99530740310478e-09,"Up_in_2D"
"SUGT1",1.09720591317273e-13,0.434022073923308,0.903,0.873,4.0158833628035e-09,"Up_in_3D"
"DNAJC11",1.12079690767369e-13,-0.765565306150598,0.612,0.825,4.10222876177648e-09,"Up_in_2D"
"PALM2-AKAP2",1.13125137349244e-13,-0.585440414010179,0.945,0.942,4.14049315211968e-09,"Up_in_2D"
"LSM7",1.14113760231974e-13,0.507339343859881,0.917,0.844,4.17667773825049e-09,"Up_in_3D"
"EHBP1",1.14888460230489e-13,-0.908260577031997,0.869,0.945,4.20503253289613e-09,"Up_in_2D"
"TMEM263",1.15099554933573e-13,0.5031936659642,0.906,0.909,4.2127588101237e-09,"Up_in_3D"
"CRAMP1",1.16009833002176e-13,-0.67520071111334,0.376,0.622,4.24607589771263e-09,"Up_in_2D"
"DCP1B",1.20166740765088e-13,-1.10454921793868,0.395,0.629,4.39822287874299e-09,"Up_in_2D"
"IFFO2",1.21668482551713e-13,-2.11995158545226,0.164,0.385,4.45318812987526e-09,"Up_in_2D"
"SERPINB9",1.22724977763174e-13,-1.62774594629118,0.122,0.327,4.49185691110994e-09,"Up_in_2D"
"HBP1",1.24519392146085e-13,0.766040949854279,0.817,0.811,4.55753427193886e-09,"Up_in_3D"
"ARHGAP21",1.25136698445546e-13,-0.639030284576008,0.878,0.938,4.58012829980545e-09,"Up_in_2D"
"PYURF",1.25154502764979e-13,0.523175883280282,0.875,0.811,4.580779955701e-09,"Up_in_3D"
"ANXA10",1.26247278428883e-13,2.70328055769069,0.296,0.084,4.62077663777556e-09,"Up_in_3D"
"PER1",1.27560327617263e-13,1.17411204867915,0.742,0.655,4.66883555111944e-09,"Up_in_3D"
"RBM3",1.29197375462636e-13,0.425574221394411,0.931,0.924,4.72875313930793e-09,"Up_in_3D"
"SH2D4A",1.33595812870023e-13,-1.13806849122077,0.615,0.778,4.8897403468557e-09,"Up_in_2D"
"CNPY2",1.33923696018828e-13,0.455820571791584,0.91,0.887,4.90174119798513e-09,"Up_in_3D"
"PRKD2",1.34198822725345e-13,-1.41889512392353,0.375,0.618,4.91181111057035e-09,"Up_in_2D"
"C9orf147",1.34453559979508e-13,-1.92722854810346,0.156,0.378,4.92113474880998e-09,"Up_in_2D"
"EEF2K",1.35283309620148e-13,-0.817374982381163,0.578,0.793,4.95150441540703e-09,"Up_in_2D"
"ABLIM2",1.36035913656766e-13,-3.16643917064049,0.047,0.196,4.97905047575128e-09,"Up_in_2D"
"AC007014.1",1.37011093310171e-13,-2.51502591106617,0.105,0.302,5.01474302624558e-09,"Up_in_2D"
"C16orf74",1.42053970852102e-13,-0.649154383287371,0.158,0.385,5.1993173871578e-09,"Up_in_2D"
"MARK4",1.42632105741987e-13,-0.696295664050674,0.619,0.84,5.22047770226248e-09,"Up_in_2D"
"AHCY",1.44663129810679e-13,0.757451677091215,0.832,0.767,5.29481521420067e-09,"Up_in_3D"
"AC068587.4",1.4802737777912e-13,-2.45038223404506,0.214,0.444,5.41795005409358e-09,"Up_in_2D"
"NUP205",1.49299506266001e-13,-1.19340752923182,0.36,0.6,5.46451122884191e-09,"Up_in_2D"
"SFT2D2",1.5037385097063e-13,-0.80719917633755,0.639,0.836,5.50383331937603e-09,"Up_in_2D"
"KIAA1671",1.50723345485664e-13,-1.87933769252034,0.243,0.476,5.51662516812078e-09,"Up_in_2D"
"SYNDIG1",1.56850508384822e-13,0.758576822213022,0.37,0.131,5.74088545739288e-09,"Up_in_3D"
"HSBP1L1",1.56977312940434e-13,-0.782134156126088,0.476,0.716,5.74552663093284e-09,"Up_in_2D"
"RUBCN",1.58752604274424e-13,-1.1151904681336,0.28,0.535,5.81050406904818e-09,"Up_in_2D"
"IQCA1",1.59078851306291e-13,-2.51487350225674,0.049,0.2,5.82244503666154e-09,"Up_in_2D"
"SCYL3",1.61279016069556e-13,-1.16719679130223,0.251,0.509,5.90297326716183e-09,"Up_in_2D"
"GAB1",1.64294502930832e-13,-1.28248368504331,0.608,0.804,6.01334310177137e-09,"Up_in_2D"
"RAB30",1.6857530857624e-13,-0.791555222758109,0.27,0.531,6.17002486919898e-09,"Up_in_2D"
"AL390783.1",1.70119714508529e-13,-3.53722173971289,0.052,0.207,6.22655167072667e-09,"Up_in_2D"
"TWF2",1.73910743102321e-13,0.566471460433929,0.851,0.796,6.36530710828806e-09,"Up_in_3D"
"CHD9",1.76567508756588e-13,-0.783892880470326,0.931,0.96,6.46254738799986e-09,"Up_in_2D"
"WNK1",1.79148907959154e-13,-0.549681559276906,0.854,0.909,6.557029180213e-09,"Up_in_2D"
"ARHGEF28",1.79685216881872e-13,-1.53452361930137,0.294,0.524,6.57665862309338e-09,"Up_in_2D"
"XPO7",1.79786147178875e-13,-0.960499979748428,0.521,0.76,6.580352772894e-09,"Up_in_2D"
"AC093865.1",1.83598098348962e-13,1.66876803116435,0.379,0.142,6.71987399767036e-09,"Up_in_3D"
"CAMKK2",1.86549667504559e-13,-0.758434170518999,0.547,0.771,6.82790438033436e-09,"Up_in_2D"
"ZFAND3",1.8952295229881e-13,-0.82911127497198,0.945,0.96,6.93672957708874e-09,"Up_in_2D"
"CLCN6",1.89602201143854e-13,-0.819611009116116,0.45,0.695,6.93963016406621e-09,"Up_in_2D"
"USP25",1.91852187298854e-13,-1.00957245425188,0.724,0.898,7.02198190732536e-09,"Up_in_2D"
"UVSSA",1.9269771395176e-13,-1.5114388589567,0.214,0.458,7.05292902834836e-09,"Up_in_2D"
"INVS",1.93203848390368e-13,-0.93959897758717,0.723,0.869,7.07145405493586e-09,"Up_in_2D"
"ZNF490",1.95960019291988e-13,-1.04837261583255,0.358,0.629,7.17233266610604e-09,"Up_in_2D"
"OTUD7B",2.00817735263709e-13,-1.14430835297743,0.597,0.785,7.35012992838703e-09,"Up_in_2D"
"MPRIP",2.04257881527753e-13,-0.697726502530693,0.841,0.927,7.4760427217973e-09,"Up_in_2D"
"ACSS1",2.05121569383571e-13,-1.4370712161514,0.063,0.229,7.50765456100809e-09,"Up_in_2D"
"SPEN",2.11357237361296e-13,-0.607494747107188,0.777,0.905,7.73588624466079e-09,"Up_in_2D"
"DIP2B",2.14669484544033e-13,-1.33346160041484,0.761,0.876,7.85711780379615e-09,"Up_in_2D"
"SERTAD2",2.1609412514453e-13,-1.03480769849827,0.355,0.589,7.90926107441493e-09,"Up_in_2D"
"MRPL23",2.22163394445911e-13,0.616922443366648,0.872,0.76,8.13140240011477e-09,"Up_in_3D"
"NQO1",2.22364546329198e-13,0.546463083791981,0.926,0.873,8.13876476019499e-09,"Up_in_3D"
"LRATD2",2.25015245897847e-13,-1.92829224538631,0.044,0.193,8.2357830151071e-09,"Up_in_2D"
"ZNF587B",2.2754122840912e-13,-0.791315596833315,0.419,0.673,8.32823650100218e-09,"Up_in_2D"
"ZNF717",2.31833154385506e-13,-1.12711580897649,0.37,0.607,8.4853252836639e-09,"Up_in_2D"
"ZNF564",2.32676720970275e-13,-0.809119975400955,0.218,0.469,8.51620066423302e-09,"Up_in_2D"
"LURAP1L-AS1",2.37120904370767e-13,-2.19602318016213,0.313,0.556,8.67886222087445e-09,"Up_in_2D"
"CERS5",2.49279628906479e-13,-0.895358911497803,0.709,0.855,9.12388369760604e-09,"Up_in_2D"
"AC005670.3",2.52195063110313e-13,-0.880871287675204,0.584,0.815,9.23059150490058e-09,"Up_in_2D"
"NEK4",2.55014022977044e-13,-1.67599309016517,0.353,0.618,9.3337682549828e-09,"Up_in_2D"
"RERE",2.57874743726861e-13,-0.986136678533719,0.901,0.956,9.43847349514684e-09,"Up_in_2D"
"SEC22A",2.5909097540878e-13,-0.70404018556771,0.584,0.785,9.48298879093676e-09,"Up_in_2D"
"RUNX1T1",2.60973457385203e-13,-1.24864721427136,0.469,0.669,9.5518895137558e-09,"Up_in_2D"
"GPI",2.6223613528564e-13,-0.632623204171663,0.822,0.898,9.5981047875897e-09,"Up_in_2D"
"CEP89",2.65902408945928e-13,-1.10545479503477,0.625,0.815,9.7322940698299e-09,"Up_in_2D"
"GNAS-AS1",2.66061658205335e-13,-1.42482253514852,0.043,0.189,9.73812275197346e-09,"Up_in_2D"
"ZNF710",2.75567046329036e-13,-0.83712975399511,0.388,0.636,1.00860294626891e-08,"Up_in_2D"
"USP37",2.76096465394121e-13,-1.04112068332919,0.401,0.658,1.01054067298902e-08,"Up_in_2D"
"CBR1",2.82350077882707e-13,0.514523365253303,0.882,0.804,1.03342952005849e-08,"Up_in_3D"
"LRRC17",2.86384779931386e-13,1.32841670615077,0.581,0.375,1.04819693302687e-08,"Up_in_3D"
"PPIB",3.02483437887025e-13,0.413469553705301,0.956,0.916,1.1071196310103e-08,"Up_in_3D"
"LRPAP1",3.05682672009417e-13,0.588338184673146,0.883,0.829,1.11882914782167e-08,"Up_in_3D"
"GALNT11",3.06642403037718e-13,-0.663100706409778,0.714,0.88,1.12234185935835e-08,"Up_in_2D"
"TRIP12",3.09382028268569e-13,-0.539368957958063,0.889,0.942,1.13236916166579e-08,"Up_in_2D"
"C15orf61",3.09615297903463e-13,0.861511030807177,0.783,0.72,1.13322295185647e-08,"Up_in_3D"
"PRKAA2",3.13720742783034e-13,-2.17334482070311,0.075,0.244,1.14824929066018e-08,"Up_in_2D"
"TRABD2B",3.17454340937549e-13,-1.61932425118772,0.295,0.516,1.16191463326552e-08,"Up_in_2D"
"AP006621.4",3.23769806425488e-13,-3.89810864868007,0.019,0.135,1.18502986849793e-08,"Up_in_2D"
"ERCC1",3.27932861219026e-13,0.635509717646706,0.878,0.865,1.20026706534776e-08,"Up_in_3D"
"VLDLR",3.28098154619109e-13,-1.15669338701015,0.283,0.535,1.2008720557214e-08,"Up_in_2D"
"AL049569.1",3.28315799122905e-13,-2.59052605985256,0.078,0.251,1.20166865636975e-08,"Up_in_2D"
"MAGI1-AS1",3.28545128239482e-13,-2.48015721901749,0.215,0.433,1.20250802386933e-08,"Up_in_2D"
"PIGU",3.32838678042186e-13,-0.845489184393792,0.397,0.676,1.2182228455022e-08,"Up_in_2D"
"HCFC2",3.39718999744237e-13,-1.17023996945556,0.441,0.687,1.24340551096388e-08,"Up_in_2D"
"FAM156A",3.40060166129438e-13,-1.89661355779757,0.091,0.276,1.24465421405036e-08,"Up_in_2D"
"COL1A1",3.40948295134003e-13,0.551171766396886,0.993,0.924,1.24790485501997e-08,"Up_in_3D"
"FBXL18",3.42302290804535e-13,-1.06095454214764,0.481,0.716,1.25286061457368e-08,"Up_in_2D"
"CD109",3.43020076551303e-13,1.08196715506253,0.76,0.665,1.25548778218542e-08,"Up_in_3D"
"GRB2",3.43650638781401e-13,-0.39676659220301,0.855,0.916,1.2577957030038e-08,"Up_in_2D"
"AC093535.1",3.44631468068207e-13,-2.3728109005456,0.174,0.396,1.26138563627645e-08,"Up_in_2D"
"RFWD3",3.55486681516681e-13,-0.80973709047531,0.294,0.56,1.3011168030192e-08,"Up_in_2D"
"GEMIN7-AS1",3.59260990462155e-13,-1.60755526313137,0.127,0.324,1.31493115119053e-08,"Up_in_2D"
"ANKRD13A",3.61519190466616e-13,-0.922743155710453,0.59,0.775,1.32319638902686e-08,"Up_in_2D"
"UBAC2",3.67787974578827e-13,-0.900678964327901,0.81,0.935,1.34614076575596e-08,"Up_in_2D"
"PPP4R2",3.80388569972633e-13,-0.504867583116498,0.867,0.935,1.39226020495683e-08,"Up_in_2D"
"IFI30",3.8066512270084e-13,2.17607283178665,0.555,0.378,1.39327241559734e-08,"Up_in_3D"
"SMCR5",3.82830826807517e-13,-1.03697597394377,0.127,0.327,1.40119910919819e-08,"Up_in_2D"
"ZNF652",3.87895749686989e-13,-0.821906375194839,0.733,0.902,1.41973723342935e-08,"Up_in_2D"
"SNX27",3.89026974210579e-13,-0.938354939846293,0.591,0.815,1.42387762830814e-08,"Up_in_2D"
"IL17RD",3.93253245461514e-13,-2.56460169756392,0.05,0.2,1.43934620371369e-08,"Up_in_2D"
"PPP3CC",3.9949946791449e-13,-0.719474909314003,0.746,0.887,1.46220800251382e-08,"Up_in_2D"
"AC091588.2",4.06365814747474e-13,2.45703040583136,0.248,0.044,1.48733951855723e-08,"Up_in_3D"
"SEL1L3",4.08949240106594e-13,-1.37820050430586,0.704,0.833,1.49679511371414e-08,"Up_in_2D"
"ACAT2",4.09202573108238e-13,-0.851085862938089,0.689,0.785,1.49772233783346e-08,"Up_in_2D"
"PHF12",4.12855909300548e-13,-1.13078828134064,0.41,0.651,1.51109391363093e-08,"Up_in_2D"
"PTPN12",4.13019870143002e-13,-0.729541830413841,0.885,0.945,1.5116940267104e-08,"Up_in_2D"
"KIF3C",4.14196786524949e-13,-1.87338538916164,0.239,0.469,1.51600165835997e-08,"Up_in_2D"
"KRT7",4.14444920892908e-13,-1.57739674110554,0.609,0.738,1.51690985496013e-08,"Up_in_2D"
"AC024267.4",4.26645707765997e-13,-3.30459191250156,0.018,0.131,1.56156595499432e-08,"Up_in_2D"
"COX5B",4.26775790251114e-13,0.438513124548999,0.935,0.862,1.5620420698981e-08,"Up_in_3D"
"AC104365.1",4.32952318045042e-13,-3.30020469212613,0.17,0.371,1.58464877927666e-08,"Up_in_2D"
"BAZ1B",4.41412329346556e-13,-0.488622968728375,0.826,0.924,1.61561326664133e-08,"Up_in_2D"
"MTSS2",4.43585082040873e-13,-1.02047853082922,0.159,0.378,1.6235657587778e-08,"Up_in_2D"
"CBX3",4.49247506288007e-13,0.38932840057557,0.923,0.873,1.64429079776474e-08,"Up_in_3D"
"ZNF562",4.5488034287617e-13,-1.09037760481968,0.496,0.731,1.66490754296107e-08,"Up_in_2D"
"TUG1",4.56169763064833e-13,-0.553372468413534,0.709,0.855,1.6696269497936e-08,"Up_in_2D"
"ZNF549",4.57016416922206e-13,-1.1272830865839,0.13,0.345,1.67272578757697e-08,"Up_in_2D"
"EIF4A1",4.63067039785653e-13,0.369105613392005,0.956,0.953,1.69487167231947e-08,"Up_in_3D"
"FN1",4.75889299486926e-13,0.57459081708402,0.997,0.982,1.7418024250521e-08,"Up_in_3D"
"IL4R",4.81703481383863e-13,-1.06034674568203,0.546,0.771,1.76308291221308e-08,"Up_in_2D"
"TBC1D22B",4.90923785179279e-13,-1.44716315680883,0.363,0.611,1.79683014613468e-08,"Up_in_2D"
"CNN2",4.9200159946207e-13,-0.75609496234841,0.85,0.858,1.80077505419112e-08,"Up_in_2D"
"ARID3A",4.93884980516734e-13,-1.02093746179941,0.419,0.644,1.8076684171893e-08,"Up_in_2D"
"CLDN18",5.01331328804847e-13,-2.6946611391611,0.043,0.185,1.83492279655862e-08,"Up_in_2D"
"IGKC",5.12327201084243e-13,2.9365174683113,0.176,0.004,1.87516878868844e-08,"Up_in_3D"
"PSMA4",5.1313700296117e-13,0.421495066634734,0.912,0.858,1.87813274453818e-08,"Up_in_3D"
"RASSF2",5.13366211812625e-13,-2.60797785387851,0.063,0.225,1.87897167185539e-08,"Up_in_2D"
"COL4A2",5.17196657793028e-13,-0.727527565694907,0.948,0.964,1.89299148718826e-08,"Up_in_2D"
"PSPC1",5.23453040657786e-13,-0.883136306641516,0.739,0.898,1.91589047411156e-08,"Up_in_2D"
"LARP4",5.24454863579402e-13,-0.733769953261487,0.779,0.905,1.91955724618697e-08,"Up_in_2D"
"RPS27L",5.26164121506083e-13,0.391429401984897,0.953,0.953,1.92581330112441e-08,"Up_in_3D"
"MYO1B",5.26759981304765e-13,-1.39244925656724,0.799,0.887,1.92799420757357e-08,"Up_in_2D"
"VKORC1L1",5.34592481835835e-13,-0.682687134107156,0.789,0.876,1.95666194276734e-08,"Up_in_2D"
"SPIRE1",5.4571105111397e-13,-0.749244900593832,0.798,0.902,1.99735701818224e-08,"Up_in_2D"
"AC011921.1",5.45882985340598e-13,-0.959172064169023,0.025,0.149,1.99798631464512e-08,"Up_in_2D"
